#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
-0.0008    0.0015    0.0005    181681.9123    11355.1195    88603.582    7383.6318    93078.3303    93078.3303
-0.001    0.0025    0.0    183355.5549    11459.7222    96628.6649    8052.3887    86726.8901    86726.8901
0.0002    0.004    -0.0005    183472.2834    11467.0177    98342.2175    8195.1848    85130.0659    85130.0659
-0.0    -0.004    -0.002    184252.3075    11515.7692    68247.2186    5687.2682    116005.0889    116005.0889
0.0008    0.0    0.0015    184518.9986    11532.4374    71027.2639    5918.9387    113491.7347    113491.7347
0.0006    0.001    0.001    184559.7373    11534.9836    78105.5348    6508.7946    106454.2025    106454.2025
-0.0006    -0.0005    0.0015    184907.4244    11556.714    76687.3794    6390.6149    108220.045    108220.045
-0.0004    -0.0015    0.002    185022.6241    11563.914    69713.9178    5809.4931    115308.7064    115308.7064
0.001    -0.001    0.002    185104.8016    11569.0501    64348.6736    5362.3895    120756.128    120756.128
0.0004    0.002    0.0005    185227.0179    11576.6886    85583.4864    7131.9572    99643.5315    99643.5315
-0.0008    0.0005    0.001    185418.7665    11588.6729    84060.5217    7005.0435    101358.2449    101358.2449
0.0002    0.003    0.0    186520.8402    11657.5525    93461.1186    7788.4266    93059.7216    93059.7216
-0.001    0.0015    0.0005    186556.6505    11659.7907    91833.3446    7652.7787    94723.3058    94723.3058
-0.0    0.004    -0.0005    188441.2044    11777.5753    101738.4316    8478.2026    86702.7728    86702.7728
0.0002    -0.004    -0.002    188724.6401    11795.29    70950.0474    5912.504    117774.5927    117774.5927
0.0006    0.0    0.0015    189198.902    11824.9314    73893.4501    6157.7875    115305.4519    115305.4519
0.0004    0.001    0.001    189330.4239    11833.1515    81119.1418    6759.9285    108211.2821    108211.2821
-0.0008    -0.0005    0.0015    189674.7112    11854.6695    79681.9557    6640.163    109992.7555    109992.7555
0.0008    -0.001    0.002    189693.9219    11855.8701    67067.4391    5588.9533    122626.4829    122626.4829
-0.0006    -0.0015    0.002    189699.1278    11856.1955    72561.0733    6046.7561    117138.0545    117138.0545
0.0002    0.002    0.0005    190088.4875    11880.5305    88744.5142    7395.3762    101343.9733    101343.9733
-0.001    0.0005    0.001    190276.8364    11892.3023    87202.5188    7266.8766    103074.3176    103074.3176
-0.0    0.003    0.0    191473.093    11967.0683    96769.5673    8064.1306    94703.5258    94703.5258
0.0004    -0.004    -0.002    193271.0876    12079.443    73712.5316    6142.711    119558.556    119558.556
-0.0002    0.004    -0.0005    193484.2403    12092.765    105194.301    8766.1917    88289.9393    88289.9393
0.0004    0.0    0.0015    193952.9203    12122.0575    76819.2917    6401.6076    117133.6286    117133.6286
0.0002    0.001    0.001    194175.2253    12135.9516    84192.4042    7016.0337    109982.8211    109982.8211
0.0006    -0.001    0.002    194357.1572    12147.3223    69845.8599    5820.4883    124511.2973    124511.2973
-0.0008    -0.0015    0.002    194449.7464    12153.1091    75467.8842    6288.9904    118981.8622    118981.8622
-0.001    -0.0005    0.0015    194516.1129    12157.2571    82736.1874    6894.6823    111779.9255    111779.9255
-0.0    0.002    0.0005    195024.0721    12189.0045    91965.1974    7663.7664    103058.8747    103058.8747
-0.0002    0.003    0.0    196499.4607    12281.2163    100137.6712    8344.8059    96361.7895    96361.7895
0.0006    -0.004    -0.002    197891.65    12368.2281    76534.6711    6377.8893    121356.9789    121356.9789
-0.0004    0.004    -0.0005    198601.3911    12412.5869    108709.8258    9059.1521    89891.5653    89891.5653
0.0002    0.0    0.0015    198781.0536    12423.8158    79804.7886    6650.3991    118976.2649    118976.2649
-0.0    0.001    0.001    199094.1416    12443.3839    87325.3219    7277.1102    111768.8197    111768.8197
0.0004    -0.001    0.002    199094.5073    12443.4067    72683.936    6056.9947    126410.5713    126410.5713
-0.001    -0.0015    0.002    199274.4798    12454.655    78434.3504    6536.1959    120840.1294    120840.1294
-0.0002    0.002    0.0005    200033.7715    12502.1107    95245.5359    7937.128    104788.2357    104788.2357
0.001    0.0035    0.0    200067.2677    12504.2042    97003.0933    8083.5911    103064.1744    103064.1744
-0.0004    0.003    0.0    201599.9432    12599.9965    103565.4305    8630.4525    98034.5127    98034.5127
0.0008    -0.004    -0.002    202586.3273    12661.6455    79416.4659    6618.0388    123169.8613    123169.8613
-0.0    0.0    0.0015    203683.3017    12730.2064    82849.9409    6904.1617    120833.3608    120833.3608
-0.0006    0.004    -0.0005    203792.6567    12737.041    112285.0059    9357.0838    91507.6509    91507.6509
0.0002    -0.001    0.002    203905.9723    12744.1233    75581.6675    6298.4723    128324.3048    128324.3048
0.001    0.0025    0.0005    203968.1304    12748.0081    92189.6738    7682.4728    111778.4566    111778.4566
-0.0002    0.001    0.001    204087.1729    12755.4483    90517.895    7543.1579    113569.2779    113569.2779
-0.0004    0.002    0.0005    205117.5859    12819.8491    98585.5297    8215.4608    106532.0561    106532.0561
0.0008    0.0035    0.0    205154.4818    12822.1551    100362.1179    8363.5098    104792.364    104792.364
-0.0006    0.003    0.0    206774.5407    12923.4088    107052.8452    8921.0704    99721.6955    99721.6955
0.001    -0.004    -0.002    207355.1194    12959.695    82357.9161    6863.1597    124997.2033    124997.2033
0.001    0.0015    0.001    208388.0835    13024.2552    87540.7487    7295.0624    120847.3348    120847.3348
-0.0002    0.0    0.0015    208659.6646    13041.229    85954.7485    7162.8957    122704.9162    122704.9162
-0.0    -0.001    0.002    208791.5521    13049.472    78539.0543    6544.9212    130252.4979    130252.4979
0.0008    0.0025    0.0005    209038.6763    13064.9173    95460.9329    7955.0777    113577.7433    113577.7433
-0.0008    0.004    -0.0005    209058.0373    13066.1273    115919.8413    9659.9868    93138.196    93138.196
-0.0004    0.001    0.001    209154.3189    13072.1449    93770.1233    7814.1769    115384.1956    115384.1956
-0.0006    0.002    0.0005    210275.5151    13142.2197    101985.1789    8498.7649    108290.3362    108290.3362
0.0006    0.0035    0.0    210315.8108    13144.7382    103780.7978    8648.3998    106535.013    106535.013
-0.0008    0.003    0.0    212023.253    13251.4533    110599.9151    9216.6596    101423.3378    101423.3378
0.001    0.0005    0.0015    213327.1271    13332.9454    83056.318    6921.3598    130270.809    130270.809
0.0008    0.0015    0.001    213441.9611    13340.1226    90724.2424    7560.3535    122717.7188    122717.7188
-0.0004    0.0    0.0015    213710.1425    13356.8839    89119.2114    7426.6009    124590.9311    124590.9311
-0.0002    -0.001    0.002    213751.2469    13359.4529    81556.0964    6796.3414    132195.1505    132195.1505
0.0006    0.0025    0.0005    214183.337    13386.4586    98791.8473    8232.6539    115391.4897    115391.4897
-0.0006    0.001    0.001    214295.5799    13393.4737    97082.007    8090.1673    117213.5729    117213.5729
-0.001    0.004    -0.0005    214397.5327    13399.8458    119614.332    9967.861    94783.2007    94783.2007
-0.0008    0.002    0.0005    215507.5591    13469.2224    105444.4834    8787.0403    110063.0757    110063.0757
0.0004    0.0035    0.0    215551.2547    13471.9534    107259.133    8938.2611    108292.1217    108292.1217
-0.001    0.003    0.0    217346.0802    13584.13    114206.6404    9517.22    103139.4397    103139.4397
0.0008    0.0005    0.0015    218364.3365    13647.771    86152.0462    7179.3372    132212.2902    132212.2902
0.0006    0.0015    0.001    218569.9537    13660.6221    93967.3913    7830.6159    124602.5623    124602.5623
-0.0004    -0.001    0.002    218785.0565    13674.066    84632.7938    7052.7328    134152.2626    134152.2626
0.001    -0.0005    0.002    218785.2611    13674.0788    78736.3818    6561.3651    140048.8793    140048.8793
-0.0006    0.0    0.0015    218834.7352    13677.171    92343.3296    7695.2775    126491.4056    126491.4056
0.0004    0.0025    0.0005    219402.1126    13712.632    102182.4171    8515.2014    117219.6955    117219.6955
-0.0008    0.001    0.001    219510.9557    13719.4347    100453.5461    8371.1288    119057.4097    119057.4097
-0.001    0.002    0.0005    220813.7181    13800.8574    108963.4432    9080.2869    111850.2749    111850.2749
0.0002    0.0035    0.0    220860.8134    13803.8008    110797.1236    9233.0936    110063.6899    110063.6899
0.0006    0.0005    0.0015    223475.6608    13967.2288    89307.4297    7442.2858    134168.231    134168.231
0.0004    0.0015    0.001    223772.0611    13985.7538    97270.1956    8105.8496    126501.8654    126501.8654
0.0008    -0.0005    0.002    223805.8023    13987.8626    81744.3445    6812.0287    142061.4578    142061.4578
-0.0006    -0.001    0.002    223892.981    13993.3113    87769.1466    7314.0956    136123.8344    136123.8344
-0.0008    0.0    0.0015    224033.4428    14002.0902    95627.1032    7968.9253    128406.3396    128406.3396
0.0002    0.0025    0.0005    224695.0032    14043.4377    105632.6422    8802.7202    119062.361    119062.361
-0.001    0.001    0.001    224800.4465    14050.0279    103884.7405    8657.0617    120915.706    120915.706
-0.0    0.0035    0.0    226244.4871    14140.2804    114394.7694    9532.8975    111849.7176    111849.7176
0.0004    0.0005    0.0015    228661.0999    14291.3187    92522.4685    7710.2057    136138.6314    136138.6314
0.0006    -0.0005    0.002    228900.4583    14306.2786    84811.9625    7067.6635    144088.4958    144088.4958
0.0002    0.0015    0.001    229048.2833    14315.5177    100632.6552    8386.0546    128415.6281    128415.6281
-0.0008    -0.001    0.002    229075.0204    14317.1888    90965.1547    7580.4296    138109.8656    138109.8656
-0.001    0.0    0.0015    229306.2653    14331.6416    98970.5321    8247.5443    130335.7332    130335.7332
-0.0    0.0025    0.0005    230062.0085    14378.8755    109142.5226    9095.2102    120919.4859    120919.4859
-0.0002    0.0035    0.0    231702.2756    14481.3922    118052.0707    9837.6726    113650.2049    113650.2049
0.0002    0.0005    0.0015    233920.654    14620.0409    95797.1627    7983.0969    138123.4913    138123.4913
0.0004    -0.0005    0.002    234069.2292    14629.3268    87939.2359    7328.2697    146129.9933    146129.9933
-0.001    -0.001    0.002    234331.1746    14645.6984    94220.8182    7851.7348    140110.3564    140110.3564
-0.0    0.0015    0.001    234398.6205    14649.9138    104054.7702    8671.2308    130343.8503    130343.8503
-0.0002    0.0025    0.0005    235503.1288    14718.9456    112712.0584    9392.6715    122791.0705    122791.0705
0.001    0.004    0.0    235619.5306    14726.2207    114675.5221    9556.2935    120944.0085    120944.0085
-0.0004    0.0035    0.0    237234.1789    14827.1362    121769.0272    10147.4189    115465.1517    115465.1517
-0.0    0.0005    0.0015    239254.3229    14953.3952    99131.5122    8260.9594    140122.8107    140122.8107
0.0002    -0.0005    0.002    239312.1151    14957.0072    91126.1646    7593.8471    148185.9505    148185.9505
0.001    0.003    0.0005    239786.9356    14986.6835    109414.2257    9117.8521    130372.71    130372.71
-0.0002    0.0015    0.001    239823.0725    14988.942    107536.5405    8961.3784    132286.532    132286.532
-0.0004    0.0025    0.0005    241018.364    15063.6477    116341.2494    9695.1041    124677.1145    124677.1145
0.0008    0.004    0.0    241138.1655    15071.1353    118323.7439    9860.312    122814.4216    122814.4216
-0.0006    0.0035    0.0    242840.1972    15177.5123    125545.6391    10462.1366    117294.5581    117294.5581
0.001    0.002    0.001    244473.4311    15279.5894    104317.4236    8693.1186    140156.0075    140156.0075
-0.0    -0.0005    0.002    244629.1158    15289.3197    94372.7486    7864.3957    150256.3671    150256.3671
-0.0002    0.0005    0.0015    244662.1067    15291.3817    102525.517    8543.7931    142136.5897    142136.5897
0.0008    0.003    0.0005    245288.9024    15330.5564    112974.682    9414.5568    132314.2203    132314.2203
-0.0004    0.0015    0.001    245321.6394    15332.6025    111077.9661    9256.4972    134243.6733    134243.6733
-0.0006    0.0025    0.0005    246607.714    15412.9821    120030.0959    10002.508    126577.6181    126577.6181
0.0006    0.004    0.0    246730.9154    15420.6822    122031.6211    10169.3018    124699.2943    124699.2943
-0.0008    0.0035    0.0    248520.3303    15532.5206    129381.9063    10781.8255    119138.4241    119138.4241
0.001    0.001    0.0015    249679.0171    15604.9386    99385.116    8282.093    150293.9011    150293.9011
0.0008    0.002    0.001    249958.7296    15622.4206    107790.1145    8982.5095    142168.6151    142168.6151
-0.0002    -0.0005    0.002    250020.2313    15626.2645    97678.988    8139.9157    152341.2433    152341.2433
-0.0004    0.0005    0.0015    250144.0054    15634.0003    105979.1772    8831.5981    144164.8282    144164.8282
0.0006    0.003    0.0005    250864.9839    15679.0615    116594.7937    9716.2328    134270.1903    134270.1903
-0.0006    0.0015    0.001    250894.3212    15680.8951    114679.0471    9556.5873    136215.2742    136215.2742
-0.0008    0.0025    0.0005    252271.1789    15766.9487    123778.5976    10314.8831    128492.5813    128492.5813
0.0004    0.004    0.0    252397.7801    15774.8613    125799.1535    10483.2628    126598.6265    126598.6265
-0.001    0.0035    0.0    254274.5784    15892.1611    133277.8288    11106.4857    120996.7496    120996.7496
0.0008    0.001    0.0015    255147.6473    15946.728    102770.0414    8564.1701    152377.6059    152377.6059
0.001    0.0    0.002    255403.6935    15962.7308    94617.3028    7884.7752    160786.3907    160786.3907
-0.0004    -0.0005    0.002    255485.4618    15967.8414    101044.8827    8420.4069    154440.5791    154440.5791
0.0006    0.002    0.001    255518.143    15969.8839    111322.4607    9276.8717    144195.6823    144195.6823
-0.0006    0.0005    0.0015    255700.0189    15981.2512    109492.4927    9124.3744    146207.5263    146207.5263
0.0004    0.003    0.0005    256515.1804    16032.1988    120274.5607    10022.8801    136240.6197    136240.6197
-0.0008    0.0015    0.001    256541.1179    16033.8199    118339.7833    9861.6486    138201.3346    138201.3346
-0.001    0.0025    0.0005    258008.7587    16125.5474    127586.7547    10632.2296    130422.004    130422.004
0.0002    0.004    0.0    258138.7596    16133.6725    129626.3413    10802.1951    128512.4183    128512.4183
0.0006    0.001    0.0015    260690.3925    16293.1495    106214.6222    8851.2185    154475.7703    154475.7703
0.0008    0.0    0.002    260855.6555    16303.4785    97914.4627    8159.5386    162941.1928    162941.1928
-0.0006    -0.0005    0.002    261024.8071    16314.0504    104470.4327    8705.8694    156554.3744    156554.3744
0.0004    0.002    0.001    261151.6712    16321.9795    114914.4622    9576.2052    146237.209    146237.209
-0.0008    0.0005    0.0015    261330.1474    16333.1342    113065.4635    9422.122    148264.6839    148264.6839
0.0002    0.003    0.0005    262239.4917    16389.9682    124013.983    10334.4986    138225.5087    138225.5087
-0.001    0.0015    0.001    262262.0295    16391.3768    122060.1749    10171.6812    140201.8545    140201.8545
-0.0    0.004    0.0    263953.8541    16497.1159    133513.1845    11126.0987    130440.6696    130440.6696
0.0004    0.001    0.0015    266307.2525    16644.2033    109718.8582    9143.2382    156588.3942    156588.3942
0.0006    0.0    0.002    266381.7324    16648.8583    101271.278    8439.2732    165110.4544    165110.4544
-0.0008    -0.0005    0.002    266638.2673    16664.8917    107955.6381    8996.3032    158682.6293    158682.6293
0.0002    0.002    0.001    266859.3143    16678.7071    118566.1191    9880.5099    148293.1952    148293.1952
-0.001    0.0005    0.0015    267034.3907    16689.6494    116698.0896    9724.8408    150336.3011    150336.3011
-0.0    0.003    0.0005    268037.918    16752.3699    127813.0607    10651.0884    140224.8573    140224.8573
-0.0002    0.004    0.0    269843.0634    16865.1915    137459.6829    11454.9736    132383.3805    132383.3805
0.0004    0.0    0.002    271981.9242    16998.8703    104687.7486    8723.9791    167294.1756    167294.1756
0.0002    0.001    0.0015    271998.2274    16999.8892    113282.7496    9440.2291    158715.4777    158715.4777
-0.001    -0.0005    0.002    272325.8424    17020.3652    111500.4988    9291.7082    160825.3437    160825.3437
-0.0    0.002    0.001    272641.0723    17040.067    122277.4313    10189.7859    150363.641    150363.641
-0.0002    0.003    0.0005    273910.4591    17119.4037    131671.7937    10972.6495    142238.6654    142238.6654
-0.0004    0.004    0.0    275806.3876    17237.8992    141465.8367    11788.8197    134340.5509    134340.5509
0.0002    0.0    0.002    277656.2308    17353.5144    108163.8746    9013.6562    169492.3563    169492.3563
-0.0    0.001    0.0015    277763.3171    17360.2073    116906.2964    9742.1914    160857.0207    160857.0207
-0.0002    0.002    0.001    278496.9452    17406.0591    126048.3988    10504.0332    152448.5463    152448.5463
0.001    0.0035    0.0005    278543.7139    17408.9821    128131.9904    10677.6659    150411.7235    150411.7235
-0.0004    0.003    0.0005    279857.1151    17491.0697    135590.182    11299.1818    144266.9331    144266.9331
-0.0006    0.004    0.0    281843.8267    17615.2392    145531.6458    12127.6372    136312.1809    136312.1809
-0.0    0.0    0.002    283404.6524    17712.7908    111699.6558    9308.3047    171704.9965    171704.9965
0.001    0.0025    0.001    283496.7518    17718.547    122587.3114    10215.6093    160909.4404    160909.4404
-0.0002    0.001    0.0015    283602.5218    17725.1576    120589.4984    10049.1249    163013.0233    163013.0233
-0.0004    0.002    0.001    284426.9329    17776.6833    129879.0217    10823.2518    154547.9112    154547.9112
0.0008    0.0035    0.0005    284477.1014    17779.8188    131981.6439    10998.4703    152495.4575    152495.4575
-0.0006    0.003    0.0005    285877.8859    17867.3679    139568.2256    11630.6855    146309.6603    146309.6603
-0.0008    0.004    0.0    287955.3807    17997.2113    149657.1103    12471.4259    138298.2704    138298.2704
0.001    0.0015    0.0015    288968.8801    18060.555    117207.1268    9767.2606    171761.7534    171761.7534
-0.0002    0.0    0.002    289227.1888    18076.6993    115295.0925    9607.9244    173932.0963    173932.0963
0.0008    0.0025    0.001    289413.4711    18088.3419    126349.1995    10529.1    163064.2716    163064.2716
-0.0004    0.001    0.0015    289515.8413    18094.7401    124332.3558    10361.0297    165183.4854    165183.4854
-0.0006    0.002    0.001    290431.0356    18151.9397    133769.2999    11147.4417    156661.7357    156661.7357
0.0006    0.0035    0.0005    290484.6038    18155.2877    135890.9529    11324.2461    154593.651    154593.651
-0.0008    0.003    0.0005    291972.7717    18248.2982    143605.9246    11967.1604    148366.847    148366.847
-0.001    0.004    0.0    294141.0496    18383.8156    153842.23    12820.1858    140298.8195    140298.8195
0.0008    0.0015    0.0015    294868.9312    18429.3082    120881.2494    10073.4375    173987.6818    173987.6818
0.001    0.0005    0.002    294960.099    18435.0062    111991.4366    9332.6197    182968.6623    182968.6623
-0.0004    0.0    0.002    295123.8401    18445.24    118950.1844    9912.5154    176173.6557    176173.6557
0.0006    0.0025    0.001    295404.3053    18462.7691    130170.7429    10847.5619    165233.5623    165233.5623
-0.0006    0.001    0.0015    295503.2757    18468.9547    128134.8686    10677.9057    167368.4071    167368.4071
-0.0008    0.002    0.001    296509.2531    18531.8283    137719.2334    11476.6028    158790.0197    158790.0197
0.0004    0.0035    0.0005    296566.2211    18535.3888    139859.9171    11654.9931    156706.304    156706.304
-0.001    0.003    0.0005    298141.7723    18633.8608    147703.2789    12308.6066    150438.4933    150438.4933
0.0006    0.0015    0.0015    300843.0972    18802.6936    124615.0274    10384.5856    176228.0697    176228.0697
0.0008    0.0005    0.002    300843.4818    18802.7176    115577.7938    9631.4828    185265.688    185265.688
-0.0006    0.0    0.002    301094.6062    18818.4129    122664.9317    10222.0776    178429.6746    178429.6746
0.0004    0.0025    0.001    301469.2543    18841.8284    134051.9417    11170.9951    167417.3126    167417.3126
-0.0008    0.001    0.0015    301564.8249    18847.8016    131997.0366    10999.7531    169567.7883    169567.7883
-0.001    0.002    0.001    302661.5855    18916.3491    141728.8223    11810.7352    160932.7632    160932.7632
0.0002    0.0035    0.0005    302721.9533    18920.1221    143888.5367    11990.7114    158833.4167    158833.4167
0.0006    0.0005    0.002    306800.9795    19175.0612    119223.8063    9935.3172    187577.1732    187577.1732
0.0004    0.0015    0.0015    306891.378    19180.7111    128408.4607    10700.7051    178482.9173    178482.9173
-0.0008    0.0    0.002    307139.4873    19196.218    126439.3343    10536.6112    180700.153    180700.153
0.0002    0.0025    0.001    307608.3183    19225.5199    137992.7958    11499.3997    169615.5225    169615.5225
-0.001    0.001    0.0015    307700.4891    19231.2806    135918.86    11326.5717    171781.6291    171781.6291
-0.0    0.0035    0.0005    308951.8004    19309.4875    147976.8116    12331.401    160974.9888    160974.9888
0.0004    0.0005    0.002    312832.5921    19552.037    122929.4742    10244.1228    189903.1179    189903.1179
0.0002    0.0015    0.0015    313013.7737    19563.3609    132261.5494    11021.7958    180752.2243    180752.2243
-0.001    0.0    0.002    313258.4832    19578.6552    130273.3922    10856.116    182985.091    182985.091
-0.0    0.0025    0.001    313821.4971    19613.8436    141993.3053    11832.7754    171828.1919    171828.1919
-0.0002    0.0035    0.0005    315255.7623    19703.4851    152124.7418    12677.0618    163131.0205    163131.0205
0.0002    0.0005    0.002    318938.3196    19933.645    126694.7974    10557.8998    192243.5222    192243.5222
-0.0    0.0015    0.0015    319210.2843    19950.6428    136174.2934    11347.8578    183035.9909    183035.9909
-0.0002    0.0025    0.001    320108.7908    20006.7994    146053.47    12171.1225    174055.3208    174055.3208
0.001    0.004    0.0005    320238.4651    20014.9041    148342.9679    12361.914    171895.4972    171895.4972
-0.0004    0.0035    0.0005    321633.8391    20102.1149    156332.3274    13027.6939    165301.5118    165301.5118
-0.0    0.0005    0.002    325118.162    20319.8851    130519.7759    10876.648    194598.3861    194598.3861
0.001    0.003    0.001    325458.0454    20341.1278    142350.4119    11862.5343    183107.6335    183107.6335
-0.0002    0.0015    0.0015    325480.9098    20342.5569    140146.6927    11678.8911    185334.2171    185334.2171
-0.0004    0.0025    0.001    326470.1994    20404.3875    150173.2901    12514.4408    176296.9093    176296.9093
0.0008    0.004    0.0005    326603.2735    20412.7046    152481.8187    12706.8182    174121.4548    174121.4548
-0.0006    0.0035    0.0005    328086.0308    20505.3769    160599.5683    13383.2974    167486.4626    167486.4626
0.001    0.002    0.0015    331196.7162    20699.7948    136522.3504    11376.8625    194674.3658    194674.3658
-0.0002    0.0005    0.002    331372.1192    20710.7575    134404.4097    11200.3675    196967.7095    196967.7095
0.0008    0.003    0.001    331806.1855    20737.8866    146401.4973    12200.1248    185404.6882    185404.6882
-0.0004    0.0015    0.0015    331825.6501    20739.1031    144178.7473    12014.8956    187646.9028    187646.9028
-0.0006    0.0025    0.001    332905.7229    20806.6077    154352.7656    12862.7305    178552.9573    178552.9573
0.0006    0.004    0.0005    333042.1967    20815.1373    156680.3249    13056.6937    176361.8719    176361.8719
-0.0008    0.0035    0.0005    334612.3374    20913.2711    164926.4645    13743.872    169685.8729    169685.8729
0.001    0.001    0.002    337454.4774    21090.9048    130858.7833    10904.8986    206595.6941    206595.6941
0.0008    0.002    0.0015    337528.1881    21095.5118    140485.6703    11707.1392    197042.5178    197042.5178
-0.0004    0.0005    0.002    337700.1913    21106.262    138348.6989    11529.0582    199351.4924    199351.4924
0.0006    0.003    0.001    338228.4406    21139.2775    150512.238    12542.6865    187716.2026    187716.2026
-0.0006    0.0015    0.0015    338244.5054    21140.2816    148270.4573    12355.8714    189974.0481    189974.0481
-0.0008    0.0025    0.001    339415.3612    21213.4601    158591.8963    13215.9914    180823.4649    180823.4649
0.0004    0.004    0.0005    339555.2349    21222.2022    160938.4863    13411.5405    178616.7485    178616.7485
-0.001    0.0035    0.0005    341212.7589    21325.7974    169313.016    14109.418    171899.7428    171899.7428
0.0008    0.001    0.002    343769.281    21485.5801    134734.3377    11227.8615    209034.9433    209034.9433
0.0006    0.002    0.0015    343933.7749    21495.8609    144508.6455    12042.3871    199425.1293    199425.1293
-0.0006    0.0005    0.002    344102.3783    21506.3986    142352.6434    11862.7203    201749.7349    201749.7349
0.0004    0.003    0.001    344724.8105    21545.3007    154682.634    12890.2195    190042.1765    190042.1765
-0.0008    0.0015    0.0015    344737.4755    21546.0922    152421.8226    12701.8185    192315.6529    192315.6529
-0.001    0.0025    0.001    345999.1144    21624.9447    162890.6824    13574.2235    183108.432    183108.432
0.0002    0.004    0.0005    346142.3879    21633.8992    165256.3032    13771.3586    180886.0847    180886.0847
0.0006    0.001    0.002    350158.1996    21884.8875    138669.5475    11555.7956    211488.6521    211488.6521
0.0004    0.002    0.0015    350413.4765    21900.8423    148591.2761    12382.6063    201822.2004    201822.2004
-0.0008    0.0005    0.002    350578.6802    21911.1675    146416.2433    12201.3536    204162.4369    204162.4369
0.0002    0.003    0.001    351295.2952    21955.956    158912.6854    13242.7238    192382.6099    192382.6099
-0.001    0.0015    0.0015    351304.5605    21956.535    156632.8432    13052.7369    194671.7173    194671.7173
-0.0    0.004    0.0005    352803.6558    22050.2285    169633.7753    14136.1479    183169.8805    183169.8805
0.0004    0.001    0.002    356621.233    22288.8271    142664.4126    11888.701    213956.8204    213956.8204
0.0002    0.002    0.0015    356967.2931    22310.4558    152733.562    12727.7968    204233.7311    204233.7311
-0.001    0.0005    0.002    357129.097    22320.5686    150539.4984    12544.9582    206589.5985    206589.5985
-0.0    0.003    0.001    357939.8949    22371.2434    163202.392    13600.1993    194737.5029    194737.5029
-0.0002    0.004    0.0005    359539.0385    22471.1899    174070.9028    14505.9086    185468.1358    185468.1358
0.0002    0.001    0.002    363158.3814    22697.3988    146718.933    12226.5778    216439.4483    216439.4483
-0.0    0.002    0.0015    363595.2245    22724.7015    156935.5032    13077.9586    206659.7213    206659.7213
-0.0002    0.003    0.001    364658.6094    22791.1631    167551.7541    13962.6462    197106.8554    197106.8554
-0.0004    0.004    0.0005    366348.5362    22896.7835    178567.6856    14880.6405    187780.8506    187780.8506
-0.0    0.001    0.002    369769.6446    23110.6028    150833.1088    12569.4257    218936.5358    218936.5358
-0.0002    0.002    0.0015    370297.2708    23143.5794    161197.0998    13433.0916    209100.1711    209100.1711
0.001    0.0035    0.001    370357.312    23147.332    163606.7253    13633.8938    206750.5867    206750.5867
-0.0004    0.003    0.001    371451.4389    23215.7149    171960.7714    14330.0643    199490.6675    199490.6675
-0.0006    0.004    0.0005    373232.1487    23327.0093    183124.1237    15260.3436    190108.025    190108.025
0.001    0.0025    0.0015    376362.5251    23522.6578    157330.7869    13110.8989    219031.7383    219031.7383
-0.0002    0.001    0.002    376455.0226    23528.4389    155006.9399    12917.245    221448.0828    221448.0828
-0.0004    0.002    0.0015    377073.432    23567.0895    165518.3516    13793.196    211555.0804    211555.0804
0.0008    0.0035    0.001    377136.873    23571.0546    167947.0079    13995.584    209189.865    209189.865
-0.0006    0.003    0.001    378318.3832    23644.8989    176429.4441    14702.4537    201888.9391    201888.9391
-0.0008    0.004    0.0005    380189.8761    23761.8673    187740.2172    15645.0181    192449.6589    192449.6589
0.001    0.0015    0.002    382886.8288    23930.4268    151219.3428    12601.6119    231667.486    231667.486
0.0008    0.0025    0.0015    383125.4179    23945.3386    161583.304    13465.2753    221542.1139    221542.1139
-0.0004    0.001    0.002    383214.5156    23950.9072    159240.4263    13270.0355    223974.0893    223974.0893
-0.0006    0.002    0.0015    383923.7081    23995.2318    169899.2588    14158.2716    214024.4492    214024.4492
0.0006    0.0035    0.001    383990.5488    23999.4093    172346.9459    14362.2455    211643.6029    211643.6029
-0.0008    0.003    0.001    385259.4423    24078.7151    180957.7721    15079.8143    204301.6702    204301.6702
-0.001    0.004    0.0005    387221.7184    24201.3574    192415.966    16034.6638    194805.7524    194805.7524
0.0008    0.0015    0.002    389633.0533    24352.0658    155384.0945    12948.6745    234248.9588    234248.9588
0.0006    0.0025    0.0015    389962.4255    24372.6516    165895.4765    13824.623    224066.949    224066.949
-0.0006    0.001    0.002    390048.1234    24378.0077    163533.568    13627.7973    226514.5554    226514.5554
-0.0008    0.002    0.0015    390848.099    24428.0062    174339.8214    14528.3184    216508.2776    216508.2776
0.0004    0.0035    0.001    390918.3396    24432.3962    176806.5391    14733.8783    214111.8004    214111.8004
-0.001    0.003    0.001    392274.6164    24517.1635    185545.7554    15462.1463    206728.861    206728.861
0.0006    0.0015    0.002    396453.3927    24778.337    159608.5015    13300.7085    236844.8912    236844.8912
0.0004    0.0025    0.0015    396873.548    24804.5968    170267.3043    14188.942    226606.2437    226606.2437
-0.0008    0.001    0.002    396955.8461    24809.7404    167886.3651    13990.5304    229069.481    229069.481
-0.001    0.002    0.0015    397846.6048    24865.4128    178840.0393    14903.3366    219006.5656    219006.5656
