#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0002    0.0025    0.0    725499.0129    38184.1586    684721.6712    45648.1114    40777.3417    40777.3417
0.0002    0.0005    0.0015    726496.3247    38236.6487    653908.92    43593.928    72587.4046    72587.4046
0.0004    0.002    0.0005    731419.5534    38495.766    679069.6268    45271.3085    52349.9266    52349.9266
-0.001    0.001    0.0005    733816.6924    38621.9312    691981.7899    46132.1193    41834.9025    41834.9025
-0.001    -0.001    0.002    734352.1221    38650.1117    660392.1227    44026.1415    73959.9995    73959.9995
0.0004    0.0    0.002    738486.5063    38867.7109    650661.2976    43377.4198    87825.2087    87825.2087
-0.0008    0.0005    0.001    739512.8464    38921.7288    685982.2981    45732.1532    53530.5483    53530.5483
0.0006    0.0015    0.001    739758.9345    38934.6808    674373.3938    44958.2263    65385.5407    65385.5407
0.0004    0.004    -0.001    739936.3347    38944.0176    713876.5362    47591.7691    26059.7984    26059.7984
0.0006    0.0035    -0.0005    742206.0746    39063.4776    706775.8812    47118.3921    35430.1934    35430.1934
0.0002    -0.004    -0.002    744835.113    39201.8481    684193.0223    45612.8682    60642.0907    60642.0907
0.0008    0.003    0.0    746894.6552    39310.245    700631.0375    46708.7358    46263.6177    46263.6177
-0.0006    0.0    0.0015    747627.841    39348.8337    680938.6176    45395.9078    66689.2234    66689.2234
-0.0008    0.0025    -0.0005    748491.5097    39394.29    721566.1237    48104.4082    26925.386    26925.386
-0.001    0.003    -0.001    748864.9968    39413.9472    729970.0374    48664.6692    18894.9594    18894.9594
0.0008    0.001    0.0015    750517.1562    39500.903    670632.972    44708.8648    79884.1842    79884.1842
-0.0006    0.002    0.0    750536.8632    39501.9402    714118.0212    47607.8681    36418.842    36418.842
0.001    0.0025    0.0005    754002.0763    39684.3198    695442.005    46362.8003    58560.0713    58560.0713
-0.0004    0.0015    0.0005    755001.0572    39736.8977    707625.7301    47175.0487    47375.3272    47375.3272
-0.0004    -0.0005    0.002    758161.6762    39903.2461    676850.7484    45123.3832    81310.9278    81310.9278
-0.0002    0.001    0.001    761884.0919    40099.1627    702089.2502    46805.95    59794.8417    59794.8417
0.001    0.0005    0.002    763694.2184    40194.4325    667848.3615    44523.2241    95845.857    95845.857
0.001    -0.0035    -0.002    763890.409    40204.7584    708773.4182    47251.5612    55116.9908    55116.9908
-0.0004    0.0035    -0.001    767424.1724    40390.7459    744799.2919    49653.2861    22624.8805    22624.8805
-0.0002    0.003    -0.0005    768237.5659    40433.5561    736858.3901    49123.8927    31379.1759    31379.1759
-0.0006    0.004    -0.0015    769029.6195    40475.2431    753696.005    50246.4003    15333.6145    15333.6145
-0.0    0.0005    0.0015    771185.9671    40588.7351    697508.5816    46500.5721    73677.3855    73677.3855
-0.0    0.0025    0.0    771469.8    40603.6737    729873.2995    48658.22    41596.5005    41596.5005
0.0002    0.002    0.0005    777120.8747    40901.0987    723844.0203    48256.268    53276.8544    53276.8544
0.0002    0.0    0.002    782906.683    41205.6149    693883.7243    46258.915    89022.9586    89022.9586
0.0004    0.0015    0.001    785190.79    41325.8311    718770.5523    47918.0368    66420.2377    66420.2377
-0.001    0.0005    0.001    785495.5586    41341.8715    731027.1078    48735.1405    54468.4508    54468.4508
0.0002    0.004    -0.001    786918.8007    41416.779    760202.8965    50680.1931    26715.9042    26715.9042
0.0004    0.0035    -0.0005    788919.0748    41522.0566    752725.0066    50181.6671    36194.0683    36194.0683
0.0004    -0.004    -0.002    789618.8291    41558.8857    728014.7307    48534.3154    61604.0984    61604.0984
0.0006    0.003    0.0    793338.1895    41754.6416    746202.9279    49746.8619    47135.2616    47135.2616
-0.0008    0.0    0.0015    793341.0874    41754.7941    725606.1924    48373.7462    67734.895    67734.895
0.0006    0.001    0.0015    795679.5459    41877.8708    714652.8957    47643.5264    81026.6502    81026.6502
-0.001    0.0025    -0.0005    795755.3665    41881.8614    768162.9001    51210.86    27592.4664    27592.4664
-0.0008    0.002    0.0    797531.2542    41975.3292    760337.5628    50689.1709    37193.6914    37193.6914
0.0008    0.0025    0.0005    800176.1449    42114.5339    740636.6606    49375.7774    59539.4842    59539.4842
-0.0006    0.0015    0.0005    801725.9825    42196.1043    753468.0367    50231.2024    48257.9457    48257.9457
-0.0006    -0.0005    0.002    803605.4568    42295.024    721141.0884    48076.0726    82464.3685    82464.3685
-0.0004    0.001    0.001    808339.5513    42544.1869    747554.322    49836.9548    60785.2293    60785.2293
0.0008    0.0005    0.002    808587.1423    42557.218    711491.0503    47432.7367    97096.0921    97096.0921
0.001    0.002    0.001    809432.9408    42601.7337    736026.2046    49068.4136    73406.7362    73406.7362
0.001    0.004    -0.0005    810536.0363    42659.7914    769165.9731    51277.7315    41370.0632    41370.0632
-0.0006    0.0035    -0.001    815430.2423    42917.3812    792193.5653    52812.9044    23236.677    23236.677
-0.0004    0.003    -0.0005    815974.17    42946.0089    783875.4286    52258.3619    32098.7414    32098.7414
-0.0008    0.004    -0.0015    817305.1552    43016.0608    801467.5133    53431.1676    15837.6419    15837.6419
-0.0002    0.0005    0.0015    817371.9607    43019.5769    742596.4185    49506.4279    74775.5422    74775.5422
-0.0002    0.0025    0.0    818936.9383    43101.9441    776513.1032    51767.5402    42423.8351    42423.8351
-0.0    0.002    0.0005    824318.5472    43385.1867    770106.5891    51340.4393    54211.9581    54211.9581
-0.0    0.0    0.002    828823.2108    43622.2743    738594.3264    49239.6218    90228.8844    90228.8844
0.0002    0.0015    0.001    832118.9967    43795.7367    764655.8863    50977.0591    67463.1104    67463.1104
-0.0    0.004    -0.001    835397.6178    43968.2957    808017.432    53867.8288    27380.1857    27380.1857
0.0006    -0.004    -0.002    835898.8963    43994.6788    773324.6144    51554.9743    62574.2819    62574.2819
0.0002    0.0035    -0.0005    837128.4261    44059.3908    800162.3072    53344.1538    36966.1189    36966.1189
-0.001    0.0    0.0015    840550.6849    44239.5097    771761.9426    51450.7962    68788.7423    68788.7423
0.0004    0.003    0.0    841278.075    44277.7934    793262.9938    52884.1996    48015.0813    48015.0813
0.0004    0.001    0.0015    842338.2867    44333.594    760160.9947    50677.3996    82177.292    82177.292
-0.001    0.002    0.0    846021.9964    44527.4735    808045.2797    53869.6853    37976.7167    37976.7167
0.0006    0.0025    0.0005    847846.5646    44623.5034    787319.4916    52487.9661    60527.073    60527.073
-0.0008    0.0015    0.0005    849947.2588    44734.0663    800798.5188    53386.5679    49148.7401    49148.7401
-0.0008    -0.0005    0.002    850545.5885    44765.5573    766919.6036    51127.9736    83625.9849    83625.9849
0.0006    0.0005    0.002    854976.4174    44998.7588    756621.9145    50441.461    98354.5029    98354.5029
-0.0006    0.001    0.001    856291.3619    45067.9664    794507.5691    52967.1713    61783.7927    61783.7927
0.0008    0.002    0.001    856833.8947    45096.5208    782331.8006    52155.4534    74502.094    74502.094
0.0008    0.004    -0.0005    859218.1349    45222.0071    817023.536    54468.2357    42194.5989    42194.5989
0.001    0.0035    0.0    864554.6644    45502.8771    810587.2344    54039.149    53967.43    53967.43
-0.0008    0.0035    -0.001    864932.6633    45522.7718    841076.0141    56071.7343    23856.6492    23856.6492
-0.0004    0.0005    0.0015    865054.3055    45529.174    789172.4308    52611.4954    75881.8747    75881.8747
-0.0006    0.003    -0.0005    865207.1252    45537.2171    832380.6425    55492.0428    32826.4827    32826.4827
-0.001    0.004    -0.0015    867077.042    45635.6338    850727.197    56715.1465    16349.845    16349.845
-0.0004    0.0025    0.0    867900.4277    45678.9699    824641.0823    54976.0722    43259.3454    43259.3454
0.001    0.0015    0.0015    868240.0654    45696.8455    778299.921    51886.6614    89940.1443    89940.1443
-0.0002    0.002    0.0005    873012.5708    45948.03    817857.3333    54523.8222    55155.2375    55155.2375
-0.0002    0.0    0.002    876236.0897    46117.6889    784793.1038    52319.5403    91442.9859    91442.9859
-0.0    0.0015    0.001    880543.5545    46344.3976    812029.3956    54135.293    68514.1589    68514.1589
0.0008    -0.004    -0.002    883675.3147    46509.2271    820122.6735    54674.8449    63552.6411    63552.6411
-0.0002    0.004    -0.001    885372.786    46598.5677    857320.143    57154.6762    28052.6431    28052.6431
-0.0    0.0035    -0.0005    886834.1285    46675.4804    849087.7833    56605.8522    37746.3452    37746.3452
0.0002    0.001    0.0015    890493.3787    46868.0726    807157.2691    53810.4846    83336.1096    83336.1096
0.0002    0.003    0.0    890714.3117    46879.7006    841811.2349    56120.749    48903.0767    48903.0767
0.0004    0.0025    0.0005    897013.3354    47211.2282    835490.4979    55699.3665    61522.8375    61522.8375
-0.001    -0.0005    0.002    898982.0714    47314.8459    814186.2943    54279.0863    84795.7771    84795.7771
-0.001    0.0015    0.0005    899664.8863    47350.7835    849617.1762    56641.1451    50047.7102    50047.7102
0.0004    0.0005    0.002    902862.0436    47519.0549    803240.954    53549.3969    99621.0895    99621.0895
0.0006    0.002    0.001    905731.1997    47670.0631    830125.5721    55341.7048    75605.6276    75605.6276
-0.0008    0.001    0.001    905739.5236    47670.5012    842948.9917    56196.5994    62790.5319    62790.5319
0.0006    0.004    -0.0005    909396.5845    47862.9781    866369.2742    57757.9516    43027.3104    43027.3104
-0.0006    0.0005    0.0015    914233.0014    48117.5264    837236.6185    55815.7746    76996.3829    76996.3829
0.0008    0.0035    0.0    914463.6483    48129.6657    859555.7377    57303.7158    54907.9106    54907.9106
-0.001    0.0035    -0.001    915931.4355    48206.9177    891446.6383    59429.7759    24484.7972    24484.7972
-0.0008    0.003    -0.0005    915936.4315    48207.1806    882374.0318    58824.9355    33562.3997    33562.3997
0.0008    0.0015    0.0015    916867.9046    48256.2055    825716.4576    55047.7638    91151.447    91151.447
-0.0006    0.0025    0.0    918360.2682    48334.751    874257.2367    58283.8158    44103.0316    44103.0316
0.001    0.003    0.0005    921949.5526    48523.6607    853698.0125    56913.2008    68251.5401    68251.5401
-0.0004    0.002    0.0005    923202.9455    48589.6287    867096.2528    57806.4169    56106.6927    56106.6927
-0.0004    0.0    0.002    925145.3198    48691.8589    832480.0565    55498.6704    92665.2633    92665.2633
0.001    0.001    0.002    930423.45    48969.6553    822263.1543    54817.5436    108160.2957    108160.2957
-0.0002    0.0015    0.001    930464.4634    48971.8139    860891.0802    57392.7387    69573.3832    69573.3832
0.001    -0.004    -0.002    932948.0842    49102.5307    868408.908    57893.9272    64539.1762    64539.1762
-0.0004    0.004    -0.001    936844.3054    49307.595    908111.0292    60540.7353    28733.2762    28733.2762
-0.0002    0.0035    -0.0005    938036.1821    49370.3254    899501.4347    59966.7623    38534.7474    38534.7474
-0.0    0.001    0.0015    940144.8218    49481.3064    855641.7189    57042.7813    84503.1029    84503.1029
-0.0    0.003    0.0    941646.8994    49560.3631    891847.6515    59456.5101    49799.248    49799.248
0.0002    0.0025    0.0005    947676.4573    49877.7083    885149.6795    59009.9786    62526.7778    62526.7778
0.0002    0.0005    0.002    952244.0209    50118.1064    851348.1689    56756.5446    100895.852    100895.852
0.0004    0.002    0.001    956124.8558    50322.3608    879407.5188    58627.1679    76717.337    76717.337
-0.001    0.001    0.001    956684.0364    50351.7914    892878.5895    59525.2393    63805.4469    63805.4469
0.0004    0.004    -0.0005    961071.3853    50582.7045    917203.1877    61146.8792    43868.1976    43868.1976
-0.0008    0.0005    0.0015    964908.0484    50784.6341    886788.9814    59119.2654    78119.067    78119.067
0.0006    0.0035    0.0    965868.9833    50835.2096    910012.4164    60667.4944    55856.5669    55856.5669
0.0006    0.0015    0.0015    966992.0949    50894.3208    874621.1695    58308.078    92370.9254    92370.9254
-0.001    0.003    -0.0005    968162.089    50955.8994    933855.5964    62257.0398    34306.4926    34306.4926
-0.0008    0.0025    0.0    970316.4599    51069.2874    925361.5664    61690.7711    44954.8935    44954.8935
0.0008    0.003    0.0005    973085.4218    51215.0222    903777.4563    60251.8304    69307.9655    69307.9655
-0.0006    0.002    0.0005    974889.6714    51309.9827    917823.3477    61188.2232    57066.3237    57066.3237
-0.0006    0.0    0.002    975550.901    51344.7843    881655.1846    58777.0123    93895.7164    93895.7164
0.0008    0.001    0.002    980278.1746    51593.5881    870790.6314    58052.7088    109487.5432    109487.5432
-0.0004    0.0015    0.001    981881.7234    51677.9854    911240.9402    60749.396    70640.7832    70640.7832
0.001    0.0025    0.001    982720.7009    51722.1422    898498.3076    59899.8872    84222.3933    84222.3933
-0.0006    0.004    -0.001    989812.1759    52095.3777    960390.0909    64026.0061    29422.085    29422.085
-0.0004    0.0035    -0.0005    990734.5868    52143.9256    951403.2615    63426.8841    39331.3254    39331.3254
-0.0002    0.001    0.0015    991292.6161    52173.2956    905614.344    60374.2896    85678.272    85678.272
-0.0002    0.003    0.0    994075.8383    52319.781    943372.2433    62891.4829    50703.595    50703.595
-0.0    0.0025    0.0005    999835.9304    52622.9437    936297.0365    62419.8024    63538.8939    63538.8939
-0.0    0.0005    0.002    1003122.3493    52795.9131    900943.5592    60062.9039    102178.7902    102178.7902
0.0002    0.002    0.001    1008014.8631    53053.4138    930177.641    62011.8427    77837.2221    77837.2221
0.0002    0.004    -0.0005    1014242.5373    53381.1862    969525.2766    64635.0184    44717.2607    44717.2607
-0.001    0.0005    0.0015    1017079.4466    53530.4972    937829.5198    62521.968    79249.9268    79249.9268
0.0004    0.0015    0.0015    1018612.6364    53611.1914    925014.0567    61667.6038    93598.5797    93598.5797
0.0004    0.0035    0.0    1018770.6694    53619.5089    961957.2704    64130.4847    56813.399    56813.399
-0.001    0.0025    0.0    1023769.0027    53882.5791    977954.0715    65196.9381    45814.9312    45814.9312
0.0006    0.003    0.0005    1025717.6421    53985.1391    955345.0755    63689.6717    70372.5667    70372.5667
-0.0008    0.0    0.002    1027452.8334    54076.4649    932318.4881    62154.5659    95134.3452    95134.3452
-0.0008    0.002    0.0005    1028072.7484    54109.092    970038.6179    64669.2412    58034.1305    58034.1305
0.0006    0.001    0.002    1031629.2503    54296.2763    920806.2838    61387.0856    110822.9665    110822.9665
-0.0006    0.0015    0.001    1034795.3346    54462.9123    963078.9756    64205.265    71716.3591    71716.3591
0.0008    0.0025    0.001    1035083.4554    54478.0766    949688.6918    63312.5795    85394.7636    85394.7636
-0.0004    0.001    0.0015    1043936.7615    54944.0401    957075.1445    63805.0096    86861.6169    86861.6169
-0.0008    0.004    -0.001    1044276.3975    54961.9157    1014157.3279    67610.4885    30119.0697    30119.0697
0.001    0.004    0.0    1044400.9531    54968.4712    981116.6475    65407.7765    63284.3056    63284.3056
-0.0006    0.0035    -0.0005    1044929.3427    54996.2812    1004793.2636    66986.2176    40136.0791    40136.0791
0.001    0.002    0.0015    1046868.1093    55098.3215    944988.1195    62999.208    101879.9898    101879.9898
-0.0004    0.003    0.0    1048001.1284    55157.9541    996385.0106    66425.6674    51616.1178    51616.1178
-0.0002    0.0025    0.0005    1053491.7547    55446.9345    988932.5689    65928.8379    64559.1858    64559.1858
-0.0002    0.0005    0.002    1055497.0289    55552.4752    952027.1248    63468.475    103469.9041    103469.9041
-0.0    0.002    0.001    1061401.2215    55863.2222    982435.9385    65495.7292    78965.2831    78965.2831
-0.0    0.004    -0.0005    1068910.0403    56258.4232    1023335.5408    68222.3694    45574.4995    45574.4995
0.0002    0.0015    0.0015    1071729.529    56406.8173    976895.1193    65126.3413    94834.4097    94834.4097
0.0002    0.0035    0.0    1073168.7067    56482.5635    1015390.2998    67692.6867    57778.4069    57778.4069
0.0004    0.003    0.0005    1079846.2136    56834.0112    1008400.87    67226.7247    71445.3436    71445.3436
-0.001    0.0    0.002    1080851.1168    56886.9009    984469.967    65631.3311    96381.1499    96381.1499
-0.001    0.002    0.0005    1082752.1765    56986.9567    1023742.0635    68249.4709    59010.113    59010.113
0.0004    0.001    0.002    1084476.6771    57077.7198    972310.1115    64820.6741    112166.5656    112166.5656
0.0006    0.0025    0.001    1088942.5611    57312.7664    1002367.2515    66824.4834    86575.3096    86575.3096
-0.0008    0.0015    0.001    1089205.2969    57326.5946    1016405.1863    67760.3458    72800.1107    72800.1107
-0.0006    0.001    0.0015    1098077.258    57793.5399    1010024.1204    67334.9414    88053.1376    88053.1376
0.0008    0.004    0.0    1099271.7376    57856.4072    1034969.939    68997.9959    64301.7986    64301.7986
-0.001    0.004    -0.001    1100236.9703    57907.209    1069412.7402    71294.1827    30824.2301    30824.2301
0.0008    0.002    0.0015    1100457.7492    57918.8289    997289.4443    66485.963    103168.3049    103168.3049
-0.0008    0.0035    -0.0005    1100620.4496    57927.3921    1059671.4411    70644.7627    40949.0086    40949.0086
-0.0006    0.003    0.0    1103422.7695    58074.8826    1050885.9532    70059.0635    52536.8163    52536.8163
0.001    0.0035    0.0005    1107136.1251    58270.3224    1028443.5211    68562.9014    78692.604    78692.604
-0.0004    0.0025    0.0005    1108643.93    58349.6805    1043056.2766    69537.0851    65587.6534    65587.6534
-0.0004    0.0005    0.002    1109368.0596    58387.7926    1004598.8657    66973.2577    104769.1939    104769.1939
0.001    0.0015    0.002    1114391.7779    58652.1988    993167.4483    66211.1632    121224.3295    121224.3295
-0.0002    0.002    0.001    1116283.9311    58751.7858    1036182.4113    69078.8274    80101.5198    80101.5198
-0.0002    0.004    -0.0005    1125073.8945    59214.4155    1078633.9804    71908.932    46439.9141    46439.9141
-0.0    0.0015    0.0015    1126342.7728    59281.1986    1030264.3573    68684.2905    96078.4154    96078.4154
-0.0    0.0035    0.0    1129063.0951    59424.3734    1070311.5045    71354.1003    58751.5906    58751.5906
0.0002    0.003    0.0005    1135471.1362    59761.6387    1062944.8398    70862.9893    72526.2963    72526.2963
0.0002    0.001    0.002    1138820.455    59937.9187    1025302.1146    68353.4743    113518.3404    113518.3404
0.0004    0.0025    0.001    1144298.0179    60226.2115    1056533.9864    70435.5991    87764.0314    87764.0314
-0.001    0.0015    0.001    1145111.6104    60269.0321    1071219.5724    71414.6382    73892.0381    73892.0381
-0.0008    0.001    0.0015    1153714.1056    60721.795    1064461.2716    70964.0848    89252.8341    89252.8341
0.0006    0.002    0.0015    1155543.7402    60818.0916    1051078.9444    70071.9296    104464.7958    104464.7958
0.0006    0.004    0.0    1155638.8732    60823.0986    1090311.4059    72687.4271    65327.4673    65327.4673
-0.001    0.0035    -0.0005    1157807.9077    60937.2583    1116037.7939    74402.5196    41770.1139    41770.1139
-0.0008    0.003    0.0    1160340.7618    61070.5664    1106875.0711    73791.6714    53465.6907    53465.6907
0.0008    0.0035    0.0005    1163233.795    61222.8313    1083407.7531    72227.1835    79826.0418    79826.0418
-0.0006    0.0005    0.002    1164735.4415    61301.8653    1058658.782    70577.2521    106076.6594    106076.6594
-0.0006    0.0025    0.0005    1165292.4565    61331.1819    1098668.1597    73244.544    66624.2968    66624.2968
0.0008    0.0015    0.002    1169208.303    61537.2791    1046579.7136    69771.9809    122628.5895    122628.5895
-0.0004    0.002    0.001    1172662.9918    61719.1048    1091417.0595    72761.1373    81245.9323    81245.9323
0.001    0.003    0.001    1173247.5573    61749.8714    1077459.9117    71830.6608    95787.6456    95787.6456
-0.0002    0.0015    0.0015    1182452.3676    62234.3351    1085121.7706    72341.4514    97330.597    97330.597
-0.0004    0.004    -0.0005    1182734.0999    62249.1632    1135420.5954    75694.7064    47313.5045    47313.5045
-0.0002    0.0035    0.0    1186453.8346    62444.9387    1126720.8846    75114.7256    59732.95    59732.95
-0.0    0.003    0.0005    1192592.4099    62768.0216    1118976.985    74598.4657    73615.4249    73615.4249
-0.0    0.001    0.002    1194660.5841    62876.8728    1079782.293    71985.4862    114878.291    114878.291
0.0002    0.0025    0.001    1201149.8258    63218.4119    1112188.8968    74145.9265    88960.929    88960.929
-0.001    0.001    0.0015    1210847.3044    63728.8055    1120386.5981    74692.4399    90460.7063    90460.7063
0.0004    0.002    0.0015    1212126.0823    63796.1096    1106356.6198    73757.108    105769.4625    105769.4625
0.0004    0.004    0.0    1213502.36    63868.5453    1147141.0481    76476.0699    66361.3119    66361.3119
-0.001    0.003    0.0    1218755.1053    64145.0055    1164352.3645    77623.491    54402.7408    54402.7408
0.0006    0.0035    0.0005    1220827.8159    64254.0956    1139860.1605    75990.6774    80967.6554    80967.6554
-0.0008    0.0005    0.002    1221599.1744    64294.6934    1114206.8737    74280.4582    107392.3007    107392.3007
-0.0008    0.0025    0.0005    1223437.3341    64391.4386    1155768.2181    77051.2145    67669.116    67669.116
0.0006    0.0015    0.002    1225521.1794    64501.1147    1101480.1541    73432.0103    124041.0252    124041.0252
-0.0006    0.002    0.001    1230538.4036    64765.1791    1148139.8831    76542.6589    82398.5205    82398.5205
0.0008    0.003    0.001    1230572.1125    64766.9533    1133535.0841    75569.0056    97037.0283    97037.0283
-0.0004    0.0015    0.0015    1240058.3137    65266.227    1141467.3593    76097.824    98590.9543    98590.9543
-0.0006    0.004    -0.0005    1241890.6563    65362.6661    1193695.3857    79579.6924    48195.2706    48195.2706
0.001    0.0025    0.0015    1242735.2496    65407.1184    1128165.8191    75211.0546    114569.4305    114569.4305
-0.0004    0.0035    0.0    1245340.9253    65544.2592    1184618.44    78974.5627    60722.4852    60722.4852
-0.0002    0.003    0.0005    1251210.0348    65853.1597    1176497.3056    78433.1537    74712.7292    74712.7292
-0.0002    0.001    0.002    1251997.0643    65894.5823    1135750.6469    75716.7098    116246.4174    116246.4174
-0.0    0.0025    0.001    1259497.9849    66289.3676    1169331.9825    77955.4655    90166.0024    90166.0024
0.0002    0.002    0.0015    1270204.7755    66852.8829    1163122.4706    77541.498    107082.3049    107082.3049
0.0002    0.004    0.0    1272862.1979    66992.7473    1205458.8657    80363.9244    67403.3322    67403.3322
0.0004    0.0035    0.0005    1279918.188    67364.1152    1197800.7432    79853.3829    82117.4448    82117.4448
-0.001    0.0005    0.002    1279959.2586    67366.2768    1171243.1408    78082.8761    108716.1178    108716.1178
-0.001    0.0025    0.0005    1283078.5629    67530.4507    1214356.4519    80957.0968    68722.111    68722.111
0.0004    0.0015    0.002    1283330.4068    67543.7056    1157868.7701    77191.2513    125461.6367    125461.6367
0.0006    0.003    0.001    1289393.0187    67862.7905    1191098.432    79406.5621    98294.5868    98294.5868
-0.0008    0.002    0.001    1289910.1666    67890.0088    1206350.882    80423.3921    83559.2846    83559.2846
-0.0006    0.0015    0.0015    1299160.6108    68376.8743    1199301.1234    79953.4082    99859.4874    99859.4874
0.0008    0.0025    0.0015    1301286.69    68488.7732    1185351.932    79023.4621    115934.758    115934.758
-0.0008    0.004    -0.0005    1302543.564    68554.9244    1253458.3514    83563.8901    49085.2125    49085.2125
-0.0006    0.0035    0.0    1305724.3671    68722.3351    1244004.1708    82933.6114    61720.1962    61720.1962
0.001    0.004    0.0005    1309561.7939    68924.3049    1219678.5309    81311.9021    89883.2631    89883.2631
-0.0004    0.001    0.002    1310829.8956    68991.0471    1193207.176    79547.1451    117622.7196    117622.7196
-0.0004    0.003    0.0005    1311324.0108    69017.0532    1235505.8015    82367.0534    75818.2092    75818.2092
0.001    0.002    0.002    1315599.2019    69242.0633    1180561.2434    78704.0829    135037.9585    135037.9585
-0.0002    0.0025    0.001    1319342.495    69439.0787    1227963.2435    81864.2162    91379.2515    91379.2515
-0.0    0.002    0.0015    1329779.8199    69988.4116    1221376.4968    81425.0998    108403.3231    108403.3231
-0.0    0.004    0.0    1333718.3869    70195.7046    1265264.8586    84350.9906    68453.5283    68453.5283
0.0002    0.0035    0.0005    1340504.9112    70552.8901    1257229.5012    83815.3001    83275.41    83275.41
0.0002    0.0015    0.002    1342635.9854    70665.0519    1215745.5614    81049.7041    126890.424    126890.424
0.0004    0.003    0.001    1349710.2762    71037.383    1250149.9552    83343.3303    99560.321    99560.321
-0.001    0.002    0.001    1350778.2807    71093.5937    1266050.0563    84403.3371    84728.2244    84728.2244
-0.0008    0.0015    0.0015    1359759.2591    71566.2768    1258623.0628    83908.2042    101136.1963    101136.1963
0.0006    0.0025    0.0015    1361334.4817    71649.1832    1244026.2204    82935.0814    117308.2613    117308.2613
-0.001    0.004    -0.0005    1364692.8227    71825.938    1314709.4924    87647.2995    49983.3303    49983.3303
-0.0008    0.0035    0.0    1367604.16    71979.1663    1304878.077    86991.8718    62726.083    62726.083
0.0008    0.004    0.0005    1370621.2644    72137.9613    1279527.551    85301.8367    91093.7133    91093.7133
-0.0006    0.001    0.002    1371159.0781    72166.2673    1252151.8805    83476.792    119007.1976    119007.1976
-0.0006    0.003    0.0005    1372934.3379    72259.702    1296002.4728    86400.1649    76931.8651    76931.8651
0.0008    0.002    0.002    1375377.5277    72388.2909    1238858.2968    82590.5531    136519.2309    136519.2309
-0.0004    0.0025    0.001    1380683.3564    72667.5451    1288082.6799    85872.1787    92600.6764    92600.6764
0.001    0.0035    0.001    1381013.5099    72684.9216    1272911.0169    84860.7345    108102.493    108102.493
-0.0002    0.002    0.0015    1390851.2154    73202.6955    1281118.6983    85407.9132    109732.5171    109732.5171
-0.0002    0.004    0.0    1396070.9271    73477.4172    1326559.0269    88437.2685    69511.9002    69511.9002
-0.0    0.0035    0.0005    1402587.9856    73820.4203    1318146.4347    87876.429    84441.5509    84441.5509
-0.0    0.0015    0.002    1403437.9151    73865.1534    1275110.528    85007.3685    128327.3871    128327.3871
0.0002    0.003    0.001    1411523.8847    74290.7308    1310689.6537    87379.3102    100834.231    100834.231
-0.001    0.0015    0.0015    1421854.2585    74834.4347    1319433.1775    87962.2118    102421.081    102421.081
0.0004    0.0025    0.0015    1422878.6244    74888.3487    1304188.684    86945.9123    118689.9404    118689.9404
-0.001    0.0035    0.0    1430980.3041    75314.7528    1367240.1585    91149.3439    63740.1456    63740.1456
-0.0008    0.001    0.002    1432984.6117    75420.2427    1312584.7604    87505.6507    120399.8513    120399.8513
0.0006    0.004    0.0005    1433177.086    75430.3729    1340864.7466    89390.9831    92312.3394    92312.3394
-0.0008    0.003    0.0005    1436041.0162    75581.1061    1357987.3195    90532.488    78053.6967    78053.6967
0.0006    0.002    0.002    1436652.2047    75613.2739    1298643.5256    86576.235    138008.6791    138008.6791
0.0008    0.0035    0.001    1443299.8657    75963.1508    1333870.9775    88924.7318    109428.8882    109428.8882
-0.0006    0.0025    0.001    1443520.5688    75974.7668    1349690.2917    89979.3528    93830.2771    93830.2771
-0.0004    0.002    0.0015    1453418.9621    76495.7348    1342349.0752    89489.9383    111069.8869    111069.8869
0.001    0.003    0.0015    1455841.486    76623.2361    1327833.0198    88522.2013    128008.4662    128008.4662
-0.0004    0.004    0.0    1459919.8184    76837.8852    1389341.3706    92622.758    70578.4478    70578.4478
-0.0002    0.0015    0.002    1465736.1959    77144.0103    1335963.67    89064.2447    129772.5259    129772.5259
-0.0002    0.0035    0.0005    1466167.4111    77166.7058    1380551.5434    92036.7696    85615.8677    85615.8677
-0.0    0.003    0.001    1474833.8444    77622.8339    1372717.5276    91514.5018    102116.3168    102116.3168
0.0002    0.0025    0.0015    1485919.1183    78206.2694    1365839.323    91055.9549    120079.7953    120079.7953
-0.001    0.001    0.002    1496306.4965    78752.9735    1374505.8157    91633.721    121800.6808    121800.6808
0.0004    0.004    0.0005    1497229.2587    78801.5399    1403690.1175    93579.3412    93539.1412    93539.1412
0.0004    0.002    0.002    1499423.2328    78917.0123    1359916.9298    90661.1287    139506.303    139506.303
-0.001    0.003    0.0005    1500644.0456    78981.2656    1421460.3415    94764.0228    79183.7041    79183.7041
0.0006    0.0035    0.001    1507082.5726    79320.1354    1396319.1136    93087.9409    110763.459    110763.459
-0.0008    0.0025    0.001    1507854.1324    79360.7438    1412786.0788    94185.7386    95068.0536    95068.0536
-0.0006    0.002    0.0015    1517483.0599    79867.5295    1405067.6275    93671.1752    112415.4324    112415.4324
0.0008    0.003    0.0015    1519354.7271    79966.0383    1389903.9209    92660.2614    129450.8062    129450.8062
