#! dEb_Eb[f,0]/  dP_P[f,1]/   dth[f,2]/    total_chi2[f,3]/    total_redChi2[f,4]/    total_chi2_elec[f,5]/    total_redChi2_elec[f,6]/    total_chi2_prot[f,7]/    total_redChi2_prot[f,8]/ 
0.0002    -0.002    0.0    5071.3093    266.911    2589.4624    172.6308    2481.8469    2481.8469
0.0006    0.0015    -0.002    5078.599    267.2947    1411.4868    94.0991    3667.1122    3667.1122
0.0006    -0.001    -0.001    5091.512    267.9743    1293.2438    86.2163    3798.2682    3798.2682
-0.0008    -0.0005    -0.001    5177.5612    272.5032    3764.4643    250.9643    1413.0969    1413.0969
0.0004    0.0015    -0.002    5218.9954    274.684    1785.8466    119.0564    3433.1489    3433.1489
-0.001    -0.0025    -0.0005    5246.9962    276.1577    1848.1984    123.2132    3398.7978    3398.7978
0.0006    0.002    -0.002    5279.0539    277.8449    3642.4596    242.8306    1636.5943    1636.5943
-0.0    -0.001    -0.0005    5327.6454    280.4024    3480.7897    232.0526    1846.8557    1846.8557
0.0008    -0.004    0.0005    5336.2424    280.8549    3859.5266    257.3018    1476.7157    1476.7157
-0.001    -0.0015    -0.0005    5349.8725    281.5722    3784.2974    252.2865    1565.5751    1565.5751
0.0002    0.001    -0.0015    5367.8527    282.5186    4178.6043    278.5736    1189.2484    1189.2484
-0.0004    0.0    -0.0015    5385.5243    283.4486    1473.3463    98.2231    3912.178    3912.178
0.001    -0.003    0.0    5388.4658    283.6035    3288.9608    219.2641    2099.505    2099.505
-0.0002    0.0    -0.0015    5399.773    284.1986    1240.3435    82.6896    4159.4296    4159.4296
-0.0006    -0.0035    0.0    5404.2984    284.4368    2656.6439    177.1096    2747.6545    2747.6545
-0.0008    -0.0035    0.0005    5405.3969    284.4946    2712.7129    180.8475    2692.684    2692.684
-0.001    -0.0025    0.0    5408.7912    284.6732    3345.5899    223.0393    2063.2013    2063.2013
0.001    -0.002    -0.0005    5427.7815    285.6727    2400.5111    160.0341    3027.2704    3027.2704
0.0002    0.0015    -0.002    5435.8883    286.0994    2222.2432    148.1495    3213.645    3213.645
-0.0    0.0    -0.001    5443.5197    286.501    4098.6274    273.2418    1344.8923    1344.8923
-0.0006    0.0    -0.0015    5447.772    286.7248    1768.386    117.8924    3679.386    3679.386
0.0004    -0.003    0.0005    5453.9481    287.0499    2110.2489    140.6833    3343.6992    3343.6992
-0.0    0.0    -0.0015    5490.5181    288.9746    1069.3775    71.2918    4421.1407    4421.1407
0.0008    -0.001    -0.001    5505.2692    289.751    1458.5489    97.2366    4046.7203    4046.7203
-0.0008    -0.0025    -0.0005    5509.413    289.9691    1906.7131    127.1142    3602.6998    3602.6998
0.001    0.0005    -0.001    5546.261    291.9085    3895.0084    259.6672    1651.2527    1651.2527
-0.0006    0.0005    -0.0015    5576.1187    293.4799    3804.2499    253.6167    1771.8689    1771.8689
-0.0008    0.0    -0.0015    5586.516    294.0272    2125.4624    141.6975    3461.0536    3461.0536
